Location,Variable,Date,Actual,Day0,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9
KORD,MaxTemp,2017-03-07,64,64,60,59,58,60,57,47,43,41,38
KORD,MaxTemp,2017-03-08,52,49,50,43,48,46,48,50,46,41,43
KORD,MaxTemp,2017-03-09,41,39,41,41,49,52,51,52,50,49,44
KORD,MaxTemp,2017-03-10,35,35,32,33,33,41,45,47,44,52,54
KORD,MaxTemp,2017-03-11,30,29,29,28,28,27,40,42,44,44,49
KORD,MaxTemp,2017-03-12,35,35,35,34,33,34,32,40,40,45,49
KORD,MaxTemp,2017-03-13,31,32,32,33,32,30,38,37,42,40,47
KORD,MaxTemp,2017-03-14,27,27,29,29,32,29,30,35,36,33,41
KORD,MaxTemp,2017-03-15,32,30,29,29,28,29,35,37,45,42,40
KORD,MaxTemp,2017-03-16,41,37,38,39,35,35,38,40,43,44,47
KORD,MaxTemp,2017-03-17,48,43,45,46,49,43,40,43,49,49,53
KORD,MaxTemp,2017-03-18,45,44,44,42,42,45,43,48,47,53,51
KORD,MaxTemp,2017-03-19,53,52,50,50,49,44,43,42,44,53,55
KORD,MaxTemp,2017-03-20,52,51,55,58,56,57,51,56,52,44,57
KORD,MaxTemp,2017-03-21,52,50,52,49,47,44,47,46,44,45,48
KORD,MaxTemp,2017-03-22,37,35,33,33,34,37,40,35,36,39,44
KORD,MaxTemp,2017-03-23,50,50,47,46,45,44,40,43,38,46,44
KORD,MaxTemp,2017-03-24,80,74,70,70,67,65,61,51,56,58,52
KORD,MaxTemp,2017-03-25,48,53,52,52,52,57,56,53,47,49,44
KORD,MaxTemp,2017-03-26,62,62,63,56,55,55,52,42,41,47,49
KORD,MaxTemp,2017-03-27,52,52,53,56,54,53,50,51,48,54,56
KORD,MaxTemp,2017-03-28,48,48,50,49,49,49,48,47,55,64,61
KORD,MaxTemp,2017-03-29,48,49,48,48,49,48,52,50,50,57,56
KORD,MaxTemp,2017-03-30,44,45,46,46,50,48,54,53,52,45,55
KORD,MaxTemp,2017-03-31,42,41,41,43,46,46,51,51,52,53,47
KORD,MaxTemp,2017-04-01,57,55,55,51,52,53,50,55,56,53,52
KORD,MaxTemp,2017-04-02,nan,nan,59,56,53,55,50,49,53,51,50
KORD,MaxTemp,2017-04-03,nan,nan,nan,53,53,52,55,54,49,52,53
KORD,MaxTemp,2017-04-04,nan,nan,nan,nan,56,54,50,55,56,51,57
KORD,MaxTemp,2017-04-05,nan,nan,nan,nan,nan,55,53,54,54,62,62
KORD,MaxTemp,2017-04-06,nan,nan,nan,nan,nan,nan,50,51,52,53,61
KORD,MaxTemp,2017-04-07,nan,nan,nan,nan,nan,nan,nan,46,50,51,50
KORD,MaxTemp,2017-04-08,nan,nan,nan,nan,nan,nan,nan,nan,56,55,56
KORD,MaxTemp,2017-04-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,63
KORD,MaxTemp,2017-04-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66
