Location,Variable,Date,Actual,Day0,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9
KORD,MaxPoP,2016-05-20,0,3,1,2,83,14,2,3,16,58,52
KORD,MaxPoP,2016-05-21,0,1,1,1,1,83,55,9,12,31,37
KORD,MaxPoP,2016-05-22,0,1,2,2,2,1,8,6,11,18,32
KORD,MaxPoP,2016-05-23,0,1,2,15,15,8,2,11,11,51,21
KORD,MaxPoP,2016-05-24,15,24,45,53,38,49,74,58,37,42,51
KORD,MaxPoP,2016-05-25,15,51,64,89,58,58,58,69,58,42,38
KORD,MaxPoP,2016-05-26,nan,nan,68,59,58,58,45,58,24,58,58
KORD,MaxPoP,2016-05-27,85,nan,nan,69,60,70,53,50,58,40,30
KORD,MaxPoP,2016-05-28,62,45,nan,nan,24,66,71,58,58,58,38
KORD,MaxPoP,2016-05-29,87,35,42,nan,nan,55,62,72,32,58,58
KORD,MaxPoP,2016-05-30,15,15,24,46,nan,nan,15,60,52,58,47
KORD,MaxPoP,2016-05-31,91,55,51,58,58,nan,nan,24,64,58,58
KORD,MaxPoP,2016-06-01,100,63,83,75,90,58,nan,nan,36,30,24
KORD,MaxPoP,2016-06-02,2,2,3,6,11,90,18,nan,nan,31,21
KORD,MaxPoP,2016-06-03,0,1,2,41,24,40,24,17,nan,nan,33
KORD,MaxPoP,2016-06-04,53,88,61,78,73,77,81,13,22,nan,nan
KORD,MaxPoP,2016-06-05,15,31,15,24,24,30,32,59,15,44,nan
KORD,MaxPoP,2016-06-06,15,18,24,15,15,42,20,56,58,32,47
KORD,MaxPoP,2016-06-07,15,15,18,19,22,21,8,9,13,18,55
KORD,MaxPoP,2016-06-08,0,3,11,4,5,3,5,10,24,32,60
KORD,MaxPoP,2016-06-09,100,64,73,71,36,30,30,58,19,44,58
KORD,MaxPoP,2016-06-10,81,94,54,84,69,37,51,24,58,24,45
KORD,MaxPoP,2016-06-11,15,40,47,53,39,58,7,18,15,58,23
KORD,MaxPoP,2016-06-12,0,0,5,13,10,9,55,22,32,58,58
KORD,MaxPoP,2016-06-13,24,38,50,66,58,59,9,71,38,58,58
KORD,MaxPoP,2016-06-14,33,75,55,75,68,58,63,67,64,58,55
KORD,MaxPoP,2016-06-15,100,62,61,89,96,58,58,74,58,33,41
KORD,MaxPoP,2016-06-16,7,6,11,45,7,67,58,58,58,58,36
KORD,MaxPoP,2016-06-17,0,1,3,6,7,6,11,58,22,58,41
KORD,MaxPoP,2016-06-18,0,0,0,1,2,2,2,11,58,4,14
KORD,MaxPoP,2016-06-19,0,3,2,2,3,2,15,1,13,47,17
KORD,MaxPoP,2016-06-20,15,15,15,54,58,44,58,15,15,21,24
KORD,MaxPoP,2016-06-21,1,1,4,5,47,58,58,58,58,56,37
KORD,MaxPoP,2016-06-22,100,80,82,94,40,2,11,12,10,58,58
KORD,MaxPoP,2016-06-23,15,33,41,45,73,39,7,11,24,58,58
KORD,MaxPoP,2016-06-24,0,3,5,4,4,6,8,24,15,43,50
KORD,MaxPoP,2016-06-25,0,4,33,52,13,9,24,9,24,15,41
KORD,MaxPoP,2016-06-26,45,52,62,51,90,74,49,69,12,36,20
KORD,MaxPoP,2016-06-27,0,2,3,3,8,7,18,24,24,50,6
KORD,MaxPoP,2016-06-28,4,9,7,15,16,24,5,6,18,24,58
KORD,MaxPoP,2016-06-29,1,1,5,2,2,2,2,21,12,58,43
KORD,MaxPoP,2016-06-30,24,74,73,56,44,31,10,12,24,24,58
KORD,MaxPoP,2016-07-01,9,10,63,71,61,49,32,10,24,14,30
KORD,MaxPoP,2016-07-02,0,1,2,2,1,3,7,18,58,58,18
KORD,MaxPoP,2016-07-03,0,3,15,2,10,2,2,15,8,58,41
KORD,MaxPoP,2016-07-04,10,8,22,9,13,48,3,17,18,11,46
KORD,MaxPoP,2016-07-05,15,6,4,42,17,10,24,14,30,58,24
KORD,MaxPoP,2016-07-06,99,57,57,53,43,58,50,40,15,58,58
KORD,MaxPoP,2016-07-07,49,55,53,63,75,36,58,58,49,58,58
KORD,MaxPoP,2016-07-08,15,24,42,83,36,69,58,58,58,34,58
KORD,MaxPoP,2016-07-09,3,3,4,13,4,7,34,52,24,58,24
KORD,MaxPoP,2016-07-10,15,1,2,3,7,6,13,12,24,58,41
KORD,MaxPoP,2016-07-11,24,15,5,4,9,9,24,15,24,24,58
KORD,MaxPoP,2016-07-12,15,65,52,58,56,52,24,58,24,58,54
KORD,MaxPoP,2016-07-13,93,64,54,58,58,58,58,58,58,58,58
KORD,MaxPoP,2016-07-14,15,15,63,48,58,58,58,49,58,40,45
KORD,MaxPoP,2016-07-15,15,44,24,15,17,41,12,24,22,50,42
KORD,MaxPoP,2016-07-16,2,2,2,4,24,45,43,46,58,19,55
KORD,MaxPoP,2016-07-17,87,45,58,58,58,58,24,58,41,48,32
KORD,MaxPoP,2016-07-18,15,42,41,56,58,58,58,58,46,43,58
KORD,MaxPoP,2016-07-19,15,2,4,4,6,20,39,24,58,53,53
KORD,MaxPoP,2016-07-20,15,32,63,58,16,6,6,8,6,58,24
KORD,MaxPoP,2016-07-21,92,34,24,55,58,58,13,16,13,6,18
KORD,MaxPoP,2016-07-22,24,41,45,83,55,7,8,6,7,3,6
KORD,MaxPoP,2016-07-23,98,53,41,15,43,18,18,14,55,51,4
KORD,MaxPoP,2016-07-24,97,93,47,58,58,24,58,24,47,58,20
KORD,MaxPoP,2016-07-25,2,6,5,10,34,13,24,36,24,34,49
KORD,MaxPoP,2016-07-26,2,8,8,7,7,7,10,15,24,38,37
KORD,MaxPoP,2016-07-27,6,24,24,19,11,16,22,24,57,35,52
KORD,MaxPoP,2016-07-28,92,49,36,38,58,58,48,58,37,58,54
KORD,MaxPoP,2016-07-29,66,41,55,15,58,58,39,58,55,24,55
KORD,MaxPoP,2016-07-30,42,38,43,58,58,15,15,24,58,45,45
KORD,MaxPoP,2016-07-31,8,10,18,18,15,14,9,24,38,24,58
KORD,MaxPoP,2016-08-01,3,8,15,10,20,15,16,11,14,14,20
KORD,MaxPoP,2016-08-02,30,23,84,68,58,58,55,10,41,17,38
KORD,MaxPoP,2016-08-03,15,15,36,46,58,33,58,58,56,17,24
KORD,MaxPoP,2016-08-04,6,15,8,49,45,55,33,58,17,23,45
KORD,MaxPoP,2016-08-05,96,96,52,53,52,58,58,58,34,23,24
KORD,MaxPoP,2016-08-06,4,6,9,6,5,16,16,17,24,20,15
KORD,MaxPoP,2016-08-07,1,5,24,7,7,7,57,33,32,30,7
KORD,MaxPoP,2016-08-08,5,5,6,7,7,15,39,58,53,58,46
KORD,MaxPoP,2016-08-09,2,5,5,5,18,47,16,44,58,58,54
KORD,MaxPoP,2016-08-10,5,4,15,6,15,58,58,31,58,58,38
KORD,MaxPoP,2016-08-11,34,45,50,33,23,58,37,24,58,58,51
KORD,MaxPoP,2016-08-12,90,88,84,84,84,58,58,58,58,58,57
KORD,MaxPoP,2016-08-13,47,36,62,33,43,45,39,31,50,58,50
KORD,MaxPoP,2016-08-14,7,10,7,8,8,22,24,10,17,49,42
