Location,Variable,Date,Actual,Day0,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9
KCMI,MaxTemp,2017-03-03,37,37,39,40,43,42,43,48,49,52,53
KCMI,MaxTemp,2017-03-04,55,54,56,58,60,62,57,56,54,58,59
KCMI,MaxTemp,2017-03-05,65,59,59,56,58,65,65,61,57,55,48
KCMI,MaxTemp,2017-03-06,61,60,61,60,64,65,65,54,59,48,40
KCMI,MaxTemp,2017-03-07,62,62,60,57,57,59,56,53,47,49,41
KCMI,MaxTemp,2017-03-08,58,58,57,51,52,52,55,56,51,47,48
KCMI,MaxTemp,2017-03-09,57,60,58,54,58,61,55,59,58,53,49
KCMI,MaxTemp,2017-03-10,38,36,36,40,39,51,56,54,59,56,64
KCMI,MaxTemp,2017-03-11,35,34,32,31,31,29,44,47,43,55,49
KCMI,MaxTemp,2017-03-12,37,37,37,35,35,38,34,45,48,49,49
KCMI,MaxTemp,2017-03-13,33,37,39,41,38,36,43,38,49,46,53
KCMI,MaxTemp,2017-03-14,28,29,29,31,34,33,34,40,37,38,42
KCMI,MaxTemp,2017-03-15,29,29,30,29,31,33,38,39,46,50,46
KCMI,MaxTemp,2017-03-16,45,41,42,42,39,40,42,43,45,52,49
KCMI,MaxTemp,2017-03-17,53,50,54,56,55,49,46,51,54,55,58
KCMI,MaxTemp,2017-03-18,43,46,46,45,46,50,46,54,53,51,59
KCMI,MaxTemp,2017-03-19,55,54,54,54,53,49,51,47,52,56,60
KCMI,MaxTemp,2017-03-20,70,65,62,65,67,64,59,66,55,54,62
KCMI,MaxTemp,2017-03-21,56,56,54,53,54,52,52,54,53,52,57
KCMI,MaxTemp,2017-03-22,42,42,40,41,42,43,45,42,44,44,50
KCMI,MaxTemp,2017-03-23,50,52,51,51,49,49,47,47,46,54,49
KCMI,MaxTemp,2017-03-24,77,71,71,70,67,66,65,59,59,59,59
KCMI,MaxTemp,2017-03-25,68,67,65,65,63,61,56,58,53,52,47
KCMI,MaxTemp,2017-03-26,61,60,60,58,59,58,55,50,49,56,58
KCMI,MaxTemp,2017-03-27,62,60,61,64,62,63,61,63,56,58,62
KCMI,MaxTemp,2017-03-28,58,58,62,59,60,57,62,57,63,61,65
KCMI,MaxTemp,2017-03-29,58,59,60,61,60,62,62,60,57,68,63
KCMI,MaxTemp,2017-03-30,68,67,65,64,63,60,65,63,56,53,59
KCMI,MaxTemp,2017-03-31,51,50,50,52,54,53,60,57,61,57,56
KCMI,MaxTemp,2017-04-01,53,56,57,55,57,60,58,57,61,60,57
KCMI,MaxTemp,2017-04-02,nan,nan,63,63,61,63,60,58,59,62,63
KCMI,MaxTemp,2017-04-03,nan,nan,nan,62,61,61,60,60,54,54,55
KCMI,MaxTemp,2017-04-04,nan,nan,nan,nan,62,62,58,61,59,56,61
KCMI,MaxTemp,2017-04-05,nan,nan,nan,nan,nan,65,59,63,55,70,68
KCMI,MaxTemp,2017-04-06,nan,nan,nan,nan,nan,nan,53,55,55,57,66
KCMI,MaxTemp,2017-04-07,nan,nan,nan,nan,nan,nan,nan,49,52,57,54
KCMI,MaxTemp,2017-04-08,nan,nan,nan,nan,nan,nan,nan,nan,57,58,62
KCMI,MaxTemp,2017-04-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,67
KCMI,MaxTemp,2017-04-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71
